PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen
1237,4,42023,7,2,42043,293092,TRUE,,,6,42024.29167
1238,7,42023,2,2,42043,BC0280982,TRUE,,,6,42024.29167
1239,4,42024,7,2,42044,293092,TRUE,,,8,42025.29167
1240,7,42024,2,2,42044,BC0280982,TRUE,,,8,42025.29167
1241,4,42025,7,2,42045,293092,TRUE,,,3,42026.29167
1242,7,42025,2,2,42045,BC0280982,TRUE,,,3,42026.29167
1243,4,42026,7,2,42046,293092,TRUE,,,16,42027.29167
1244,7,42026,2,2,42046,BC0280982,TRUE,,,16,42027.29167
1245,4,42027,7,2,42047,293092,TRUE,,,4,42030.29167
1246,7,42027,2,2,42047,BC0280982,TRUE,,,4,42030.29167
1247,4,42028,7,2,42048,293092,TRUE,,,4,42030.29167
1248,7,42028,2,2,42048,BC0280982,TRUE,,,4,42030.29167
1249,4,42030,7,2,42050,293092,TRUE,,,9,42031.29167
1250,7,42030,2,2,42050,BC0280982,TRUE,,,9,42031.29167
1251,4,42031,7,2,42051,293092,TRUE,,,9,42032.29167
1252,7,42031,2,2,42051,BC0280982,TRUE,,,9,42032.29167
1253,4,42032,7,2,42052,293092,TRUE,,,4,42033.29167
1254,7,42032,2,2,42052,BC0280982,TRUE,,,4,42033.29167
1255,4,42033,7,2,42053,293092,TRUE,,,19,42034.29167
1256,7,42033,2,2,42053,BC0280982,TRUE,,,19,42034.29167
1257,4,42034,7,2,42054,293092,TRUE,,,16,42037.29167
1258,7,42034,2,2,42054,BC0280982,TRUE,,,16,42037.29167
1259,4,42035,7,2,42055,293092,TRUE,,,16,42037.29167
1260,7,42035,2,2,42055,BC0280982,TRUE,,,16,42037.29167
1261,4,42037,7,2,42057,293092,TRUE,,,14,42038.29167
1262,7,42037,2,2,42057,BC0280982,TRUE,,,14,42038.29167
1263,4,42038,7,2,42058,293092,TRUE,,,6,42039.29167
1264,7,42038,2,2,42058,BC0280982,TRUE,,,6,42039.29167
1265,4,42039,7,2,42059,293092,TRUE,,,3,42040.29167
1266,7,42039,2,2,42059,BC0280982,TRUE,,,3,42040.29167
1267,4,42040,7,2,42060,293092,TRUE,,,8,42041.29167
1268,7,42040,2,2,42060,BC0280982,TRUE,,,8,42041.29167
1269,4,42041,7,2,42061,293092,TRUE,,,19,42044.29167
1270,7,42041,2,2,42061,BC0280982,TRUE,,,19,42044.29167
1271,7,42042,2,2,42062,BC0280982,TRUE,,,19,42044.29167
1272,4,42044,7,2,42064,293092,TRUE,,,11,42045.29167
1273,7,42044,2,2,42064,BC0280982,TRUE,,,11,42045.29167
1274,4,42045,7,2,42065,293092,TRUE,,,6,42046.29167
1275,7,42045,2,2,42065,BC0280982,TRUE,,,6,42046.29167
1276,4,42046,7,2,42066,293092,TRUE,,,8,42047.29167
1277,7,42046,2,2,42066,BC0280982,TRUE,,,8,42047.29167
1278,4,42047,7,2,42067,293092,TRUE,,,17,42048.29167
1279,7,42047,2,2,42067,BC0280982,TRUE,,,17,42048.29167
1280,4,42048,7,2,42068,293092,TRUE,,,5,42051.29167
1281,7,42048,2,2,42068,BC0280982,TRUE,,,5,42051.29167
1282,4,42049,7,2,42069,293092,TRUE,,,5,42051.29167
1283,7,42049,2,2,42069,BC0280982,TRUE,,,5,42051.29167
1284,4,42051,7,2,42071,293092,TRUE,,,2,42052.29167
1285,7,42051,2,2,42071,BC0280982,TRUE,,,2,42052.29167
1286,4,42052,7,2,42072,293092,TRUE,,,6,42053.29167
1287,7,42052,2,2,42072,BC0280982,TRUE,,,6,42053.29167
1288,4,42053,7,2,42073,293092,TRUE,,,7,42054.29167
1289,7,42053,2,2,42073,BC0280982,TRUE,,,7,42054.29167
1290,4,42054,7,2,42074,293092,TRUE,,,8,42055.29167
1291,7,42054,2,2,42074,BC0280982,TRUE,,,8,42055.29167
1292,4,42055,7,2,42075,293092,TRUE,,,9,42058.29167
1293,7,42055,2,2,42075,BC0280982,TRUE,,,9,42058.29167
1294,4,42056,7,2,42063,293092,TRUE,,,9,42058.29167
1295,4,42058,7,2,42078,293092,TRUE,,,18,42059.29167
1296,7,42058,2,2,42078,BC0280982,TRUE,,,18,42059.29167
1297,4,42059,7,2,42079,293092,TRUE,,,16,42060.29167
1298,7,42059,2,2,42079,BC0280982,TRUE,,,16,42060.29167
1299,4,42060,7,2,42080,293092,TRUE,,,14,42061.29167
1300,7,42060,2,2,42080,BC0280982,TRUE,,,14,42061.29167
1301,4,42061,7,2,42081,293092,TRUE,,,17,42062.29167
1302,7,42061,2,2,42081,BC0280982,TRUE,,,17,42062.29167
1303,4,42062,7,2,42082,293092,TRUE,,,4,42065.29167
1304,7,42062,2,2,42082,BC0280982,TRUE,,,4,42065.29167
1305,4,42063,7,2,42077,293092,TRUE,,,4,42065.29167
1306,7,42063,2,2,42077,BC0280982,TRUE,,,4,42065.29167
1307,4,42065,7,2,42085,293092,TRUE,,,15,42066.29167
1308,7,42065,2,2,42085,BC0280982,TRUE,,,15,42066.29167
1309,4,42066,7,2,42086,293092,TRUE,,,8,42067.29167
1310,7,42066,2,2,42086,BC0280982,TRUE,,,8,42067.29167
1311,4,42067,7,2,42087,293092,TRUE,,,19,42068.29167
1312,7,42067,2,2,42087,BC0280982,TRUE,,,19,42068.29167
1313,4,42068,7,2,42088,293092,TRUE,,,2,42069.29167
1314,7,42068,2,2,42088,BC0280982,TRUE,,,2,42069.29167
1315,4,42069,7,2,42089,293092,TRUE,,,18,42072.29167
1316,7,42069,2,2,42089,BC0280982,TRUE,,,18,42072.29167
1317,4,42070,7,2,42084,293092,TRUE,,,18,42072.29167
1318,7,42070,2,2,42084,BC0280982,TRUE,,,18,42072.29167
1319,4,42072,7,2,42092,293092,TRUE,,,4,42073.29167
1320,7,42072,2,2,42092,BC0280982,TRUE,,,4,42073.29167
1321,4,42073,7,2,42093,293092,TRUE,,,13,42074.29167
1322,7,42073,2,2,42093,BC0280982,TRUE,,,13,42074.29167
1323,4,42074,7,2,42094,293092,TRUE,,,4,42075.29167
1324,7,42074,2,2,42094,BC0280982,TRUE,,,4,42075.29167
1325,4,42075,7,2,42095,293092,TRUE,,,19,42076.29167
1326,7,42075,2,2,42095,BC0280982,TRUE,,,19,42076.29167
1327,4,42076,7,2,42096,293092,TRUE,,,2,42079.29167
1328,7,42076,2,2,42096,BC0280982,TRUE,,,2,42079.29167
1329,4,42077,7,2,42091,293092,TRUE,,,2,42079.29167
1330,7,42077,2,2,42091,BC0280982,TRUE,,,2,42079.29167
1331,4,42079,7,2,42099,293092,TRUE,,,13,42080.29167
1332,7,42079,2,2,42099,BC0280982,TRUE,,,13,42080.29167
1333,4,42080,7,2,42100,293092,TRUE,,,14,42081.29167
1334,7,42080,2,2,42100,BC0280982,TRUE,,,14,42081.29167
1335,4,42081,7,2,42101,293092,TRUE,,,19,42082.29167
1336,7,42081,2,2,42101,BC0280982,TRUE,,,19,42082.29167
1337,4,42082,7,2,42102,293092,TRUE,,,2,42083.29167
1338,7,42082,2,2,42102,BC0280982,TRUE,,,2,42083.29167
1339,4,42083,7,2,42103,293092,TRUE,,,12,42086.29167
1340,7,42083,2,2,42103,BC0280982,TRUE,,,12,42086.29167
1341,4,42084,7,2,42104,293092,TRUE,,,12,42086.29167
1342,7,42084,2,2,42104,BC0280982,TRUE,,,12,42086.29167
1343,4,42086,7,2,42106,293092,TRUE,,,5,42087.29167
1344,7,42086,2,2,42106,BC0280982,TRUE,,,5,42087.29167
1345,4,42087,7,2,42107,293092,TRUE,,,4,42088.29167
1346,7,42087,2,2,42107,BC0280982,TRUE,,,4,42088.29167
1347,4,42088,7,2,42108,293092,TRUE,,,20,42089.29167
1348,7,42088,2,2,42108,BC0280982,TRUE,,,20,42089.29167
1349,4,42089,7,2,42109,293092,TRUE,,,13,42090.29167
1350,7,42089,2,2,42109,BC0280982,TRUE,,,13,42090.29167
1351,4,42090,7,2,42110,293092,TRUE,,,19,42093.29167
1352,7,42090,2,2,42110,BC0280982,TRUE,,,19,42093.29167
1353,4,42091,7,2,42111,293092,TRUE,,,19,42093.29167
1354,7,42091,2,2,42111,BC0280982,TRUE,,,19,42093.29167
1355,4,42093,7,2,42113,293092,TRUE,,,9,42094.29167
1356,7,42093,2,2,42113,BC0280982,TRUE,,,9,42094.29167
1357,4,42094,7,2,42114,293092,TRUE,,,12,42095.29167
1358,7,42094,2,2,42114,BC0280982,TRUE,,,12,42095.29167
1359,4,42095,7,2,42115,293092,TRUE,,,17,42096.29167
1360,7,42095,2,2,42115,BC0280982,TRUE,,,17,42096.29167
1361,4,42096,7,2,42116,293092,TRUE,,,8,42097.29167
1362,7,42096,2,2,42116,BC0280982,TRUE,,,8,42097.29167
1363,4,42097,7,2,42117,293092,TRUE,,,6,42100.29167
1364,7,42097,2,2,42117,BC0280982,TRUE,,,6,42100.29167
1365,4,42098,7,2,42112,293092,TRUE,,,6,42100.29167
1366,7,42098,2,2,42112,BC0280982,TRUE,,,6,42100.29167
1367,4,42100,7,2,42120,293092,TRUE,,,16,42101.29167
1368,7,42100,2,2,42120,BC0280982,TRUE,,,16,42101.29167
1369,4,42101,7,2,42121,293092,TRUE,,,6,42102.29167
1370,7,42101,2,2,42121,BC0280982,TRUE,,,6,42102.29167
1371,4,42102,7,2,42122,293092,TRUE,,,20,42103.29167
1372,7,42102,2,2,42122,BC0280982,TRUE,,,20,42103.29167
1373,4,42103,7,2,42123,293092,TRUE,,,13,42104.29167
1374,7,42103,2,2,42123,BC0280982,TRUE,,,13,42104.29167
1375,4,42104,7,2,42124,293092,TRUE,,,3,42107.29167
1376,7,42104,2,2,42124,BC0280982,TRUE,,,3,42107.29167
1377,4,42105,7,2,42125,293092,TRUE,,,3,42107.29167
1378,7,42105,2,2,42125,BC0280982,TRUE,,,3,42107.29167
1379,4,42107,7,2,42127,293092,TRUE,,,7,42108.29167
1380,7,42107,2,2,42127,BC0280982,TRUE,,,7,42108.29167
1381,4,42108,7,2,42128,293092,TRUE,,,7,42109.29167
1382,7,42108,2,2,42128,BC0280982,TRUE,,,7,42109.29167
1383,4,42109,7,2,42129,293092,TRUE,,,10,42110.29167
1384,7,42109,2,2,42129,BC0280982,TRUE,,,10,42110.29167
1385,4,42110,7,2,42130,293092,TRUE,,,2,42111.29167
1386,7,42110,2,2,42130,BC0280982,TRUE,,,2,42111.29167
1387,4,42111,7,2,42131,293092,TRUE,,,15,42114.29167
1388,7,42111,2,2,42131,BC0280982,TRUE,,,15,42114.29167
1389,4,42112,7,2,42119,293092,TRUE,,,15,42114.29167
1390,4,42114,7,2,42134,293092,TRUE,,,15,42115.29167
1391,7,42114,2,2,42134,BC0280982,TRUE,,,15,42115.29167
1392,4,42115,7,2,42135,293092,TRUE,,,6,42116.29167
1393,7,42115,2,2,42135,BC0280982,TRUE,,,6,42116.29167
1394,4,42116,7,2,42136,293092,TRUE,,,2,42117.29167
1395,7,42116,2,2,42136,BC0280982,TRUE,,,2,42117.29167
1396,4,42117,7,2,42137,293092,TRUE,,,11,42118.29167
1397,7,42117,2,2,42137,BC0280982,TRUE,,,11,42118.29167
1398,4,42118,7,2,42138,293092,TRUE,,,15,42121.29167
1399,7,42118,2,2,42138,BC0280982,TRUE,,,15,42121.29167
1400,4,42119,7,2,42133,293092,TRUE,,,15,42121.29167
1401,7,42119,2,2,42133,BC0280982,TRUE,,,15,42121.29167
1402,4,42121,7,2,42141,293092,TRUE,,,9,42122.29167
1403,7,42121,2,2,42141,BC0280982,TRUE,,,9,42122.29167
1404,4,42122,7,2,42142,293092,TRUE,,,14,42123.29167
1405,7,42122,2,2,42142,BC0280982,TRUE,,,14,42123.29167
1406,4,42123,7,2,42143,293092,TRUE,,,6,42124.29167
1407,7,42123,2,2,42143,BC0280982,TRUE,,,6,42124.29167
1408,4,42124,7,2,42144,293092,TRUE,,,10,42125.29167
1409,7,42124,2,2,42144,BC0280982,TRUE,,,10,42125.29167
1410,4,42125,7,2,42145,293092,TRUE,,,2,42128.29167
1411,7,42125,2,2,42145,BC0280982,TRUE,,,2,42128.29167
1412,4,42128,7,2,42148,293092,TRUE,,,7,42129.29167
1413,7,42128,2,2,42148,BC0280982,TRUE,,,7,42129.29167
1414,4,42129,7,2,42149,293092,TRUE,,,20,42130.29167
1415,7,42129,2,2,42149,BC0280982,TRUE,,,20,42130.29167
1416,4,42130,7,2,42150,293092,TRUE,,,7,42131.29167
1417,7,42130,2,2,42150,BC0280982,TRUE,,,7,42131.29167
1418,4,42131,7,2,42151,293092,TRUE,,,15,42132.29167
1419,7,42131,2,2,42151,BC0280982,TRUE,,,15,42132.29167
1420,4,42132,7,2,42152,293092,TRUE,,,8,42135.29167
1421,7,42132,2,2,42152,BC0280982,TRUE,,,8,42135.29167
1422,4,42133,7,2,42147,293092,TRUE,,,8,42135.29167
1423,7,42133,2,2,42147,BC0280982,TRUE,,,8,42135.29167
1424,4,42135,7,2,42155,293092,TRUE,,,9,42136.29167
1425,7,42135,2,2,42155,BC0280982,TRUE,,,9,42136.29167
1426,4,42136,7,2,42156,293092,TRUE,,,6,42137.29167
1427,7,42136,2,2,42156,BC0280982,TRUE,,,6,42137.29167
1428,4,42137,7,2,42157,293092,TRUE,,,12,42138.29167
1429,7,42137,2,2,42157,BC0280982,TRUE,,,12,42138.29167
1430,4,42138,7,2,42158,293092,TRUE,,,7,42139.29167
1431,7,42138,2,2,42158,BC0280982,TRUE,,,7,42139.29167
1432,4,42139,7,2,42159,293092,TRUE,,,13,42142.29167
1433,7,42139,2,2,42159,BC0280982,TRUE,,,13,42142.29167
1434,4,42140,7,2,42160,293092,TRUE,,,13,42142.29167
1435,7,42140,2,2,42160,BC0280982,TRUE,,,13,42142.29167
1436,4,42142,7,2,42162,293092,TRUE,,,18,42143.29167
1437,7,42142,2,2,42162,BC0280982,TRUE,,,18,42143.29167
1438,4,42143,7,2,42163,293092,TRUE,,,19,42144.29167
1439,7,42143,2,2,42163,BC0280982,TRUE,,,19,42144.29167
1440,4,42144,7,2,42164,293092,TRUE,,,16,42145.29167
1441,7,42144,2,2,42164,BC0280982,TRUE,,,16,42145.29167
1442,4,42145,7,2,42165,293092,TRUE,,,14,42146.29167
1443,7,42145,2,2,42165,BC0280982,TRUE,,,14,42146.29167
1444,4,42146,7,2,42166,293092,TRUE,,,6,42149.29167
1445,7,42146,2,2,42166,BC0280982,TRUE,,,6,42149.29167
1446,4,42147,7,2,42161,293092,TRUE,,,6,42149.29167
1447,7,42147,2,2,42161,BC0280982,TRUE,,,6,42149.29167
1448,4,42149,7,2,42169,293092,TRUE,,,13,42150.29167
1449,7,42149,2,2,42169,BC0280982,TRUE,,,13,42150.29167
1450,4,42150,7,2,42170,293092,TRUE,,,6,42151.29167
1451,7,42150,2,2,42170,BC0280982,TRUE,,,6,42151.29167
1452,4,42151,7,2,42171,293092,TRUE,,,15,42152.29167
1453,7,42151,2,2,42171,BC0280982,TRUE,,,15,42152.29167
1454,4,42152,7,2,42172,293092,TRUE,,,14,42153.29167
1455,7,42152,2,2,42172,BC0280982,TRUE,,,14,42153.29167
1456,4,42153,7,2,42173,293092,TRUE,,,3,42156.29167
1457,7,42153,2,2,42173,BC0280982,TRUE,,,3,42156.29167
1458,4,42154,7,2,42168,293092,TRUE,,,3,42156.29167
1459,7,42154,2,2,42168,BC0280982,TRUE,,,3,42156.29167
1460,4,42156,7,2,42176,293092,TRUE,,,6,42157.29167
1461,7,42156,2,2,42176,BC0280982,TRUE,,,6,42157.29167
1462,4,42157,7,2,42177,293092,TRUE,,,4,42158.29167
1463,7,42157,2,2,42177,BC0280982,TRUE,,,4,42158.29167
1464,4,42158,7,2,42178,293092,TRUE,,,6,42159.29167
1465,7,42158,2,2,42178,BC0280982,TRUE,,,6,42159.29167
1466,4,42159,7,2,42179,293092,TRUE,,,19,42160.29167
1467,7,42159,2,2,42179,BC0280982,TRUE,,,19,42160.29167
1468,4,42160,7,2,42180,293092,TRUE,,,19,42163.29167
1469,7,42160,2,2,42180,BC0280982,TRUE,,,19,42163.29167
1470,4,42161,7,2,42181,293092,TRUE,,,19,42163.29167
1471,7,42161,2,2,42181,BC0280982,TRUE,,,19,42163.29167
1472,4,42163,7,2,42183,293092,TRUE,,,5,42164.29167
1473,7,42163,2,2,42183,BC0280982,TRUE,,,5,42164.29167
1474,4,42164,7,2,42184,293092,TRUE,,,5,42165.29167
1475,7,42164,2,2,42184,BC0280982,TRUE,,,5,42165.29167
1476,4,42165,7,2,42185,293092,TRUE,,,9,42166.29167
1477,7,42165,2,2,42185,BC0280982,TRUE,,,9,42166.29167
1478,4,42166,7,2,42186,293092,TRUE,,,6,42167.29167
1479,7,42166,2,2,42186,BC0280982,TRUE,,,6,42167.29167
1480,4,42167,7,2,42187,293092,TRUE,,,6,42170.29167
1481,7,42167,2,2,42187,BC0280982,TRUE,,,6,42170.29167
1482,4,42168,7,2,42182,293092,TRUE,,,6,42170.29167
1483,7,42168,2,2,42182,BC0280982,TRUE,,,6,42170.29167
1484,4,42170,7,2,42190,293092,TRUE,,,6,42171.29167
1485,7,42170,2,2,42190,BC0280982,TRUE,,,6,42171.29167
1486,4,42171,7,2,42191,293092,TRUE,,,9,42172.29167
1487,7,42171,2,2,42191,BC0280982,TRUE,,,9,42172.29167
1488,4,42172,7,2,42192,293092,TRUE,,,19,42173.29167
1489,7,42172,2,2,42192,BC0280982,TRUE,,,19,42173.29167
1490,4,42173,7,2,42193,293092,TRUE,,,17,42174.29167
1491,7,42173,2,2,42193,BC0280982,TRUE,,,17,42174.29167
1492,4,42174,7,2,42194,293092,TRUE,,,5,42177.29167
1493,7,42174,2,2,42194,BC0280982,TRUE,,,5,42177.29167
1494,4,42175,7,2,42189,293092,TRUE,,,5,42177.29167
1495,7,42175,2,2,42189,BC0280982,TRUE,,,5,42177.29167
1496,4,42177,7,2,42197,293092,TRUE,,,12,42178.29167
1497,7,42177,2,2,42197,BC0280982,TRUE,,,12,42178.29167
1498,4,42178,7,2,42198,293092,TRUE,,,15,42179.29167
1499,7,42178,2,2,42198,BC0280982,TRUE,,,15,42179.29167
1500,4,42179,7,2,42199,293092,TRUE,,,18,42180.29167
1501,7,42179,2,2,42199,BC0280982,TRUE,,,18,42180.29167
1502,4,42180,7,2,42200,293092,TRUE,,,10,42181.29167
1503,7,42180,2,2,42200,BC0280982,TRUE,,,10,42181.29167
1504,4,42181,7,2,42201,293092,TRUE,,,12,42184.29167
1505,7,42181,2,2,42201,BC0280982,TRUE,,,12,42184.29167
1506,4,42184,7,2,42204,293092,TRUE,,,14,42185.29167
1507,7,42184,2,2,42204,BC0280982,TRUE,,,14,42185.29167
1508,4,42185,7,2,42205,293092,TRUE,,,4,42186.29167
1509,7,42185,2,2,42205,BC0280982,TRUE,,,4,42186.29167
1510,4,42186,7,2,42206,293092,TRUE,,,6,42187.29167
1511,7,42186,2,2,42206,BC0280982,TRUE,,,6,42187.29167
1512,4,42187,7,2,42207,293092,TRUE,,,11,42188.29167
1513,7,42187,2,2,42207,BC0280982,TRUE,,,11,42188.29167
1514,4,42188,7,2,42208,293092,TRUE,,,6,42191.29167
1515,7,42188,2,2,42208,BC0280982,TRUE,,,6,42191.29167
1516,4,42189,7,2,42203,293092,TRUE,,,6,42191.29167
1517,7,42189,2,2,42203,BC0280982,TRUE,,,6,42191.29167
1518,4,42191,7,2,42211,293092,TRUE,,,4,42192.29167
1519,7,42191,2,2,42211,BC0280982,TRUE,,,4,42192.29167
1520,4,42192,7,2,42212,293092,TRUE,,,6,42193.29167
1521,7,42192,2,2,42212,BC0280982,TRUE,,,6,42193.29167
1522,4,42193,7,2,42213,293092,TRUE,,,2,42194.29167
1523,7,42193,2,2,42213,BC0280982,TRUE,,,2,42194.29167
1524,4,42194,7,2,42214,293092,TRUE,,,12,42195.29167
1525,7,42194,2,2,42214,BC0280982,TRUE,,,12,42195.29167
1526,4,42195,7,2,42215,293092,TRUE,,,7,42198.29167
1527,7,42195,2,2,42215,BC0280982,TRUE,,,7,42198.29167
1528,4,42196,7,2,42210,293092,TRUE,,,7,42198.29167
1529,7,42196,2,2,42210,BC0280982,TRUE,,,7,42198.29167
1530,4,42198,7,2,42218,293092,TRUE,,,12,42199.29167
1531,7,42198,2,2,42218,BC0280982,TRUE,,,12,42199.29167
1532,4,42199,7,2,42219,293092,TRUE,,,19,42200.29167
1533,7,42199,2,2,42219,BC0280982,TRUE,,,19,42200.29167
1534,4,42200,7,2,42220,293092,TRUE,,,11,42201.29167
1535,7,42200,2,2,42220,BC0280982,TRUE,,,11,42201.29167
1536,4,42201,7,2,42221,293092,TRUE,,,20,42202.29167
1537,7,42201,2,2,42221,BC0280982,TRUE,,,20,42202.29167
1538,4,42202,7,2,42222,293092,TRUE,,,11,42205.29167
1539,7,42202,2,2,42222,BC0280982,TRUE,,,11,42205.29167
1540,4,42203,7,2,42223,293092,TRUE,,,11,42205.29167
1541,7,42203,2,2,42223,BC0280982,TRUE,,,11,42205.29167
1542,4,42205,7,2,42225,293092,TRUE,,,8,42206.29167
1543,7,42205,2,2,42225,BC0280982,TRUE,,,8,42206.29167
1544,4,42206,7,2,42226,293092,TRUE,,,8,42207.29167
1545,7,42206,2,2,42226,BC0280982,TRUE,,,8,42207.29167
1546,4,42207,7,2,42227,293092,TRUE,,,14,42208.29167
1547,7,42207,2,2,42227,BC0280982,TRUE,,,14,42208.29167
1548,4,42208,7,2,42228,293092,TRUE,,,7,42209.29167
1549,7,42208,2,2,42228,BC0280982,TRUE,,,7,42209.29167
1550,4,42209,7,2,42229,293092,TRUE,,,18,42212.29167
1551,7,42209,2,2,42229,BC0280982,TRUE,,,18,42212.29167
1552,4,42210,7,2,42230,293092,TRUE,,,18,42212.29167
1553,7,42210,2,2,42230,BC0280982,TRUE,,,18,42212.29167
1554,4,42212,7,2,42232,293092,TRUE,,,17,42213.29167
1555,7,42212,2,2,42232,BC0280982,TRUE,,,17,42213.29167
1556,4,42213,7,2,42233,293092,TRUE,,,11,42214.29167
1557,7,42213,2,2,42233,BC0280982,TRUE,,,11,42214.29167
1558,4,42214,7,2,42234,293092,TRUE,,,17,42215.29167
1559,7,42214,2,2,42234,BC0280982,TRUE,,,17,42215.29167
1560,4,42215,7,2,42235,293092,TRUE,,,6,42216.29167
1561,7,42215,2,2,42235,BC0280982,TRUE,,,6,42216.29167
1562,4,42216,7,2,42236,293092,TRUE,,,16,42219.29167
1563,7,42216,2,2,42236,BC0280982,TRUE,,,16,42219.29167
1564,4,42217,7,2,42224,293092,TRUE,,,16,42219.29167
1565,4,42219,7,2,42239,293092,TRUE,,,4,42220.29167
1566,7,42219,2,2,42239,BC0280982,TRUE,,,4,42220.29167
1567,4,42220,7,2,42240,293092,TRUE,,,5,42221.29167
1568,7,42220,2,2,42240,BC0280982,TRUE,,,5,42221.29167
1569,4,42221,7,2,42241,293092,TRUE,,,2,42222.29167
1570,7,42221,2,2,42241,BC0280982,TRUE,,,2,42222.29167
1571,4,42222,7,2,42242,293092,TRUE,,,17,42223.29167
1572,7,42222,2,2,42242,BC0280982,TRUE,,,17,42223.29167
1573,4,42223,7,2,42243,293092,TRUE,,,3,42226.29167
1574,7,42223,2,2,42243,BC0280982,TRUE,,,3,42226.29167
1575,4,42224,7,2,42244,293092,TRUE,,,3,42226.29167
1576,7,42224,2,2,42244,BC0280982,TRUE,,,3,42226.29167
1577,4,42226,7,2,42246,293092,TRUE,,,3,42227.29167
1578,7,42226,2,2,42246,BC0280982,TRUE,,,3,42227.29167
1579,4,42227,7,2,42247,293092,TRUE,,,8,42228.29167
1580,7,42227,2,2,42247,BC0280982,TRUE,,,8,42228.29167
1581,4,42228,7,2,42248,293092,TRUE,,,17,42229.29167
1582,7,42228,2,2,42248,BC0280982,TRUE,,,17,42229.29167
1583,4,42229,7,2,42249,293092,TRUE,,,8,42230.29167
1584,7,42229,2,2,42249,BC0280982,TRUE,,,8,42230.29167
1585,4,42230,7,2,42250,293092,TRUE,,,11,42233.29167
1586,7,42230,2,2,42250,BC0280982,TRUE,,,11,42233.29167
1587,4,42231,7,2,42238,293092,TRUE,,,11,42233.29167
1588,4,42233,7,2,42253,293092,TRUE,,,14,42234.29167
1589,7,42233,2,2,42253,BC0280982,TRUE,,,14,42234.29167
1590,4,42234,7,2,42254,293092,TRUE,,,10,42235.29167
1591,7,42234,2,2,42254,BC0280982,TRUE,,,10,42235.29167
1592,4,42235,7,2,42255,293092,TRUE,,,4,42236.29167
1593,7,42235,2,2,42255,BC0280982,TRUE,,,4,42236.29167
1594,4,42236,7,2,42256,293092,TRUE,,,16,42237.29167
1595,7,42236,2,2,42256,BC0280982,TRUE,,,16,42237.29167
1596,4,42237,7,2,42257,293092,TRUE,,,8,42240.29167
1597,7,42237,2,2,42257,BC0280982,TRUE,,,8,42240.29167
1598,4,42238,7,2,42252,293092,TRUE,,,8,42240.29167
1599,7,42238,2,2,42252,BC0280982,TRUE,,,8,42240.29167
1600,4,42240,7,2,42260,293092,TRUE,,,20,42241.29167
1601,7,42240,2,2,42260,BC0280982,TRUE,,,20,42241.29167
1602,4,42241,7,2,42261,293092,TRUE,,,11,42242.29167
1603,7,42241,2,2,42261,BC0280982,TRUE,,,11,42242.29167
1604,4,42242,7,2,42262,293092,TRUE,,,13,42243.29167
1605,7,42242,2,2,42262,BC0280982,TRUE,,,13,42243.29167
1606,4,42243,7,2,42263,293092,TRUE,,,3,42244.29167
1607,7,42243,2,2,42263,BC0280982,TRUE,,,3,42244.29167
1608,4,42244,7,2,42264,293092,TRUE,,,14,42247.29167
1609,7,42244,2,2,42264,BC0280982,TRUE,,,14,42247.29167
1610,4,42245,7,2,42259,293092,TRUE,,,14,42247.29167
1611,7,42245,2,2,42259,BC0280982,TRUE,,,14,42247.29167
1612,4,42247,7,2,42267,293092,TRUE,,,19,42248.29167
1613,7,42247,2,2,42267,BC0280982,TRUE,,,19,42248.29167
1614,4,42248,7,2,42268,293092,TRUE,,,7,42249.29167
1615,7,42248,2,2,42268,BC0280982,TRUE,,,7,42249.29167
1616,4,42249,7,2,42269,293092,TRUE,,,12,42250.29167
1617,7,42249,2,2,42269,BC0280982,TRUE,,,12,42250.29167
1618,4,42250,7,2,42270,293092,TRUE,,,17,42251.29167
1619,7,42250,2,2,42270,BC0280982,TRUE,,,17,42251.29167
1620,4,42251,7,2,42271,293092,TRUE,,,10,42254.29167
1621,7,42251,2,2,42271,BC0280982,TRUE,,,10,42254.29167
1622,4,42252,7,2,42266,293092,TRUE,,,10,42254.29167
1623,7,42252,2,2,42266,BC0280982,TRUE,,,10,42254.29167
1624,4,42254,7,2,42274,293092,TRUE,,,4,42255.29167
1625,7,42254,2,2,42274,BC0280982,TRUE,,,4,42255.29167
1626,4,42255,7,2,42275,293092,TRUE,,,19,42256.29167
1627,7,42255,2,2,42275,BC0280982,TRUE,,,19,42256.29167
1628,4,42256,7,2,42276,293092,TRUE,,,7,42257.29167
1629,7,42256,2,2,42276,BC0280982,TRUE,,,7,42257.29167
1630,4,42257,7,2,42277,293092,TRUE,,,5,42258.29167
1631,7,42257,2,2,42277,BC0280982,TRUE,,,5,42258.29167
1632,4,42258,7,2,42278,293092,TRUE,,,5,42261.29167
1633,7,42258,2,2,42278,BC0280982,TRUE,,,5,42261.29167
1634,7,42259,2,2,42273,BC0280982,TRUE,,,5,42261.29167
1635,4,42261,7,2,42281,293092,TRUE,,,4,42262.29167
1636,7,42261,2,2,42281,BC0280982,TRUE,,,4,42262.29167
1637,4,42262,7,2,42282,293092,TRUE,,,19,42263.29167
1638,7,42262,2,2,42282,BC0280982,TRUE,,,19,42263.29167
1639,4,42263,7,2,42283,293092,TRUE,,,10,42264.29167
