SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
249404,7,5,1563,4,5890,42219,518738.2,77810.73,596548.93,0,42219,TRUE,2,42219.375
249408,4,5,1564,4,9871,42219,1812,271.8,2083.8,0,42219,TRUE,2,42219.375
249409,4,7,,4,,42219,0,0,-6713486.1,0,42219,TRUE,2,42219.375
249410,7,7,,4,,42219,0,0,-2973302.7,0,42219,TRUE,2,42219.375
249759,4,5,1565,4,8857,42220,1177308,176596.2,1353904.2,0,42226,TRUE,7,42226.375
249763,7,5,1566,4,6384,42220,518908.4,77836.26,596744.66,0,42226,TRUE,7,42226.375
250137,4,5,1567,4,7321,42221,1180782,177117.3,1357899.3,0,42226,TRUE,7,42226.375
250141,7,5,1568,4,4902,42221,519489.9,77923.49,597413.39,0,42226,TRUE,7,42226.375
250377,4,5,1569,4,2548,42222,1181682,177252.3,1358934.3,0,42226,TRUE,7,42226.375
250381,7,5,1570,4,4217,42222,520654.4,78098.16,598752.56,0,42226,TRUE,7,42226.375
250762,4,5,1571,4,2834,42223,1181598,177239.7,1358837.7,0,42226,TRUE,7,42226.375
250766,7,5,1572,4,9046,42223,523571.9,78535.79,602107.69,0,42226,TRUE,7,42226.375
251088,4,5,1573,4,6668,42226,1180374,177056.1,1357430.1,0,42226,TRUE,7,42226.375
251092,7,5,1574,4,220,42226,523182.6,78477.39,601659.99,0,42226,TRUE,7,42226.375
251097,4,5,1575,4,1070,42226,2112,316.8,2428.8,0,42226,TRUE,7,42226.375
251100,7,5,1576,4,3592,42226,1936,290.4,2226.4,0,42226,TRUE,7,42226.375
251101,4,7,,4,,42226,0,0,-6789434.4,0,42226,TRUE,7,42226.375
251102,7,7,,4,,42226,0,0,-2998904.69,0,42226,TRUE,7,42226.375
251513,4,5,1577,4,2866,42227,1184562,177684.3,1362246.3,0,42233,TRUE,13,42233.375
251517,7,5,1578,4,8925,42227,525480.6,78822.09,604302.69,0,42233,TRUE,13,42233.375
251992,4,5,1579,4,6701,42228,1188126,178218.9,1366344.9,0,42233,TRUE,13,42233.375
251996,7,5,1580,4,2271,42228,525815.3,78872.3,604687.6,0,42233,TRUE,13,42233.375
252397,4,5,1581,4,1626,42229,1192314,178847.1,1371161.1,0,42233,TRUE,13,42233.375
252401,7,5,1582,4,172,42229,526124.1,78918.62,605042.72,0,42233,TRUE,13,42233.375
252710,4,5,1583,4,386,42230,1192998,178949.7,1371947.7,0,42233,TRUE,13,42233.375
252714,7,5,1584,4,1629,42230,525944.8,78891.72,604836.52,0,42233,TRUE,13,42233.375
253200,4,5,1585,4,4501,42233,1195326,179298.9,1374624.9,0,42233,TRUE,13,42233.375
253204,7,5,1586,4,2961,42233,526882.7,79032.41,605915.11,0,42233,TRUE,13,42233.375
253208,4,5,1587,4,2000,42233,756,113.4,869.4,0,42233,TRUE,13,42233.375
253209,4,7,,4,,42233,0,0,-6847194.3,0,42233,TRUE,13,42233.375
253210,7,7,,4,,42233,0,0,-3024784.64,0,42233,TRUE,13,42233.375
253503,4,5,1588,4,6234,42234,1196526,179478.9,1376004.9,0,42240,TRUE,19,42240.375
253507,7,5,1589,4,1277,42234,525764.1,78864.62,604628.72,0,42240,TRUE,19,42240.375
253722,4,5,1590,4,7674,42235,1197726,179658.9,1377384.9,0,42240,TRUE,19,42240.375
253726,7,5,1591,4,2222,42235,526098.8,78914.82,605013.62,0,42240,TRUE,19,42240.375
253968,4,5,1592,4,2975,42236,1197930,179689.5,1377619.5,0,42240,TRUE,19,42240.375
253972,7,5,1593,4,9602,42236,526948.3,79042.25,605990.55,0,42240,TRUE,19,42240.375
254324,4,5,1594,4,5289,42237,1197432,179614.8,1377046.8,0,42240,TRUE,19,42240.375
254328,7,5,1595,4,7021,42237,527924.4,79188.66,607113.06,0,42240,TRUE,19,42240.375
254805,4,5,1596,4,4781,42240,1199982,179997.3,1379979.3,0,42240,TRUE,19,42240.375
254809,7,5,1597,4,358,42240,527749.1,79162.37,606911.47,0,42240,TRUE,19,42240.375
254813,4,5,1598,4,2956,42240,2010,301.5,2311.5,0,42240,TRUE,19,42240.375
254815,7,5,1599,4,8655,42240,230.4,34.56,264.96,0,42240,TRUE,19,42240.375
254816,4,7,,4,,42240,0,0,-6890346.9,0,42240,TRUE,19,42240.375
254817,7,7,,4,,42240,0,0,-3029922.38,0,42240,TRUE,19,42240.375
255193,4,5,1600,4,6175,42241,1203240,180486,1383726,0,42247,TRUE,19,42247.375
255197,7,5,1601,4,4706,42241,526930.2,79039.53,605969.73,0,42247,TRUE,19,42247.375
255529,4,5,1602,4,9255,42242,1205718,180857.7,1386575.7,0,42247,TRUE,19,42247.375
255533,7,5,1603,4,6790,42242,529175.1,79376.27,608551.37,0,42247,TRUE,19,42247.375
255810,4,5,1604,4,9090,42243,1209228,181384.2,1390612.2,0,42247,TRUE,19,42247.375
255814,7,5,1605,4,3984,42243,530211.8,79531.77,609743.57,0,42247,TRUE,19,42247.375
256295,4,5,1606,4,4373,42244,1212048,181807.2,1393855.2,0,42247,TRUE,19,42247.375
256299,7,5,1607,4,6794,42244,531659.7,79748.96,611408.66,0,42247,TRUE,19,42247.375
256930,4,5,1608,4,7084,42247,1216866,182529.9,1399395.9,0,42247,TRUE,19,42247.375
256934,7,5,1609,4,5693,42247,532310.1,79846.52,612156.62,0,42247,TRUE,19,42247.375
256936,4,5,1610,4,5147,42247,360,54,414,0,42247,TRUE,19,42247.375
256938,7,5,1611,4,3003,42247,76.8,11.52,88.32,0,42247,TRUE,19,42247.375
256939,4,7,,4,,42247,0,0,-6954579,0,42247,TRUE,19,42247.375
256940,7,7,,4,,42247,0,0,-3047918.27,0,42247,TRUE,19,42247.375
257129,4,5,1612,4,9320,42248,1215714,182357.1,1398071.1,0,42254,TRUE,5,42254.375
257133,7,5,1613,4,802,42248,531772.8,79765.92,611538.72,0,42254,TRUE,5,42254.375
257391,4,5,1614,4,8615,42249,1216674,182501.1,1399175.1,0,42254,TRUE,5,42254.375
257395,7,5,1615,4,4188,42249,532072.5,79810.88,611883.38,0,42254,TRUE,5,42254.375
257771,4,5,1616,4,9563,42250,1221582,183237.3,1404819.3,0,42254,TRUE,5,42254.375
257775,7,5,1617,4,9891,42250,531761.8,79764.27,611526.07,0,42254,TRUE,5,42254.375
258112,4,5,1618,4,6889,42251,1223628,183544.2,1407172.2,0,42254,TRUE,5,42254.375
258116,7,5,1619,4,5151,42251,532052.5,79807.88,611860.38,0,42254,TRUE,5,42254.375
258780,4,5,1620,4,3647,42254,1228056,184208.4,1412264.4,0,42254,TRUE,5,42254.375
258784,7,5,1621,4,9839,42254,533023.2,79953.48,612976.68,0,42254,TRUE,5,42254.375
258791,4,5,1622,4,8991,42254,3558,533.7,4091.7,0,42254,TRUE,5,42254.375
258793,7,5,1623,4,2439,42254,153.6,23.04,176.64,0,42254,TRUE,5,42254.375
258794,4,7,,4,,42254,0,0,-7025593.8,0,42254,TRUE,5,42254.375
258795,7,7,,4,,42254,0,0,-3059961.87,0,42254,TRUE,5,42254.375
259246,4,5,1624,4,1077,42255,1232622,184893.3,1417515.3,0,42261,TRUE,3,42261.375
259250,7,5,1625,4,1077,42255,534637.5,80195.63,614833.13,0,42261,TRUE,3,42261.375
259690,4,5,1626,4,3483,42256,1234776,185216.4,1419992.4,0,42261,TRUE,3,42261.375
259694,7,5,1627,4,3461,42256,534993.8,80249.07,615242.87,0,42261,TRUE,3,42261.375
260053,4,5,1628,4,9319,42257,1234896,185234.4,1420130.4,0,42261,TRUE,3,42261.375
260057,7,5,1629,4,212,42257,536977,80546.55,617523.55,0,42261,TRUE,3,42261.375
260386,4,5,1630,4,4681,42258,1236396,185459.4,1421855.4,0,42261,TRUE,3,42261.375
260390,7,5,1631,4,6644,42258,539857.7,80978.66,620836.36,0,42261,TRUE,3,42261.375
261138,4,5,1632,4,4900,42261,1243944,186591.6,1430535.6,0,42261,TRUE,3,42261.375
261142,7,5,1633,4,8096,42261,540188.4,81028.26,621216.66,0,42261,TRUE,3,42261.375
261144,7,5,1634,4,7833,42261,268.8,40.32,309.12,0,42261,TRUE,3,42261.375
261145,4,7,,4,,42261,0,0,-7110029.1,0,42261,TRUE,3,42261.375
261146,7,7,,4,,42261,0,0,-3089961.69,0,42261,TRUE,3,42261.375
261371,4,5,1635,4,124,42262,1242516,186377.4,1428893.4,0,42268,TRUE,15,42268.375
261375,7,5,1636,4,8040,42262,539722.6,80958.39,620680.99,0,42268,TRUE,15,42268.375
261755,4,5,1637,4,7823,42263,1243422,186513.3,1429935.3,0,42268,TRUE,15,42268.375
261759,7,5,1638,4,9365,42263,543369.3,81505.4,624874.7,0,42268,TRUE,15,42268.375
261996,4,5,1639,4,4280,42264,1242594,186389.1,1428983.1,0,42268,TRUE,15,42268.375
262000,7,5,1640,4,7759,42264,543190,81478.5,624668.5,0,42268,TRUE,15,42268.375
262464,4,5,1641,4,1141,42265,1243926,186588.9,1430514.9,0,42268,TRUE,15,42268.375
262468,7,5,1642,4,6474,42265,544375.9,81656.39,626032.29,0,42268,TRUE,15,42268.375
263045,4,5,1643,4,2472,42268,1243278,186491.7,1429769.7,0,42268,TRUE,15,42268.375
263049,7,5,1644,4,5594,42268,545774.1,81866.12,627640.22,0,42268,TRUE,15,42268.375
263052,4,5,1645,4,4631,42268,1026,153.9,1179.9,0,42268,TRUE,15,42268.375
263055,7,5,1646,4,74,42268,2807.5,421.13,3228.63,0,42268,TRUE,15,42268.375
263056,4,7,,4,,42268,0,0,-7149276.3,0,42268,TRUE,15,42268.375
263057,7,7,,4,,42268,0,0,-3127125.33,0,42268,TRUE,15,42268.375
263452,4,5,1647,4,8769,42269,1247328,187099.2,1434427.2,0,42275,TRUE,3,42275.375
263456,7,5,1648,4,6119,42269,549166.2,82374.93,631541.13,0,42275,TRUE,3,42275.375
263941,4,5,1649,4,3853,42270,1252482,187872.3,1440354.3,0,42275,TRUE,3,42275.375
263945,7,5,1650,4,7935,42270,550367.3,82555.1,632922.4,0,42275,TRUE,3,42275.375
264469,4,5,1651,4,5801,42271,1256274,188441.1,1444715.1,0,42275,TRUE,3,42275.375
264473,7,5,1652,4,3080,42271,550246.6,82536.99,632783.59,0,42275,TRUE,3,42275.375
264697,4,5,1653,4,5716,42272,1256664,188499.6,1445163.6,0,42275,TRUE,3,42275.375
264701,7,5,1654,4,9113,42272,549992.5,82498.88,632491.38,0,42275,TRUE,3,42275.375
265271,4,5,1655,4,1334,42275,1256232,188434.8,1444666.8,0,42275,TRUE,3,42275.375
265275,7,5,1656,4,8081,42275,551992.2,82798.83,634791.03,0,42275,TRUE,3,42275.375
265281,4,5,1657,4,3019,42275,3144,471.6,3615.6,0,42275,TRUE,3,42275.375
265282,4,7,,4,,42275,0,0,-7212942.6,0,42275,TRUE,3,42275.375
265283,7,7,,4,,42275,0,0,-3164529.53,0,42275,TRUE,3,42275.375
265556,4,5,1658,4,437,42276,1260420,189063,1449483,0,42282,TRUE,2,42282.375
265560,7,5,1659,4,5908,42276,552372.4,82855.86,635228.26,0,42282,TRUE,2,42282.375
265989,4,5,1660,4,773,42277,1265826,189873.9,1455699.9,0,42282,TRUE,2,42282.375
265993,7,5,1661,4,4254,42277,560283.1,84042.47,644325.57,0,42282,TRUE,2,42282.375
266400,4,5,1662,4,7024,42278,1267662,190149.3,1457811.3,0,42282,TRUE,2,42282.375
266404,7,5,1663,4,8828,42278,560303.3,84045.5,644348.8,0,42282,TRUE,2,42282.375
266620,4,5,1664,4,3820,42279,1268544,190281.6,1458825.6,0,42282,TRUE,2,42282.375
266624,7,5,1665,4,4332,42279,560460.5,84069.08,644529.58,0,42282,TRUE,2,42282.375
267284,4,5,1666,4,752,42282,1273230,190984.5,1464214.5,0,42282,TRUE,2,42282.375
267288,7,5,1667,4,756,42282,561363.7,84204.56,645568.26,0,42282,TRUE,2,42282.375
267291,4,5,1668,4,5191,42282,1428,214.2,1642.2,0,42282,TRUE,2,42282.375
267293,7,5,1669,4,5571,42282,237.5,35.63,273.13,0,42282,TRUE,2,42282.375
267294,4,7,,4,,42282,0,0,-7287676.5,0,42282,TRUE,2,42282.375
267295,7,7,,4,,42282,0,0,-3214273.6,0,42282,TRUE,2,42282.375
267511,4,5,1670,4,9053,42283,1273542,191031.3,1464573.3,0,42289,TRUE,9,42289.375
267515,7,5,1671,4,6296,42283,560323.5,84048.53,644372.03,0,42289,TRUE,9,42289.375
268024,4,5,1672,4,5612,42284,1278414,191762.1,1470176.1,0,42289,TRUE,9,42289.375
268028,7,5,1673,4,1430,42284,561789.2,84268.38,646057.58,0,42289,TRUE,9,42289.375
268285,4,5,1674,4,6102,42285,1278468,191770.2,1470238.2,0,42289,TRUE,9,42289.375
268289,7,5,1675,4,1909,42285,562037.4,84305.61,646343.01,0,42289,TRUE,9,42289.375
268665,4,5,1676,4,7499,42286,1279518,191927.7,1471445.7,0,42289,TRUE,9,42289.375
268669,7,5,1677,4,6723,42286,562086.5,84312.98,646399.48,0,42289,TRUE,9,42289.375
269308,4,5,1678,4,3190,42289,1279158,191873.7,1471031.7,0,42289,TRUE,9,42289.375
269312,7,5,1679,4,1101,42289,566177.6,84926.64,651104.24,0,42289,TRUE,9,42289.375
269315,4,5,1680,4,1007,42289,372,55.8,427.8,0,42289,TRUE,9,42289.375
269317,7,5,1681,4,1195,42289,115.2,17.28,132.48,0,42289,TRUE,9,42289.375
269318,4,7,,4,,42289,0,0,-7347892.8,0,42289,TRUE,9,42289.375
269319,7,7,,4,,42289,0,0,-3234408.82,0,42289,TRUE,9,42289.375
269592,4,5,1682,4,5429,42290,1280142,192021.3,1472163.3,0,42296,TRUE,9,42296.375
269596,7,5,1683,4,36,42290,565607.7,84841.16,650448.86,0,42296,TRUE,9,42296.375
269871,4,5,1684,4,5045,42291,1280778,192116.7,1472894.7,0,42296,TRUE,9,42296.375
269875,7,5,1685,4,5633,42291,566408.4,84961.26,651369.66,0,42296,TRUE,9,42296.375
270327,4,5,1686,4,1969,42292,1282434,192365.1,1474799.1,0,42296,TRUE,9,42296.375
270331,7,5,1687,4,3042,42292,566934.7,85040.21,651974.91,0,42296,TRUE,9,42296.375
270630,4,5,1688,4,3774,42293,1285152,192772.8,1477924.8,0,42296,TRUE,9,42296.375
270634,7,5,1689,4,4125,42293,568269.2,85240.38,653509.58,0,42296,TRUE,9,42296.375
271312,4,5,1690,4,1276,42296,1287882,193182.3,1481064.3,0,42296,TRUE,9,42296.375
271316,7,5,1691,4,472,42296,569826.6,85473.99,655300.59,0,42296,TRUE,9,42296.375
271319,4,5,1692,4,476,42296,1290,193.5,1483.5,0,42296,TRUE,9,42296.375
271321,7,5,1693,4,4523,42296,285,42.75,327.75,0,42296,TRUE,9,42296.375
271322,4,7,,4,,42296,0,0,-7380329.7,0,42296,TRUE,9,42296.375
271323,7,7,,4,,42296,0,0,-3262931.35,0,42296,TRUE,9,42296.375
271829,4,5,1694,4,7916,42297,1293966,194094.9,1488060.9,0,42303,TRUE,16,42303.375
271833,7,5,1695,4,2284,42297,572617.9,85892.69,658510.59,0,42303,TRUE,16,42303.375
272213,4,5,1696,4,7224,42298,1294872,194230.8,1489102.8,0,42303,TRUE,16,42303.375
272217,7,5,1697,4,4742,42298,572058.6,85808.79,657867.39,0,42303,TRUE,16,42303.375
272746,4,5,1698,4,6310,42299,1299384,194907.6,1494291.6,0,42303,TRUE,16,42303.375
272750,7,5,1699,4,2613,42299,573307,85996.05,659303.05,0,42303,TRUE,16,42303.375
273140,4,5,1700,4,9148,42300,1301760,195264,1497024,0,42303,TRUE,16,42303.375
273144,7,5,1701,4,9454,42300,575604.9,86340.74,661945.64,0,42303,TRUE,16,42303.375
273580,4,5,1702,4,3884,42303,1304628,195694.2,1500322.2,0,42303,TRUE,16,42303.375
273584,7,5,1703,4,825,42303,575895.6,86384.34,662279.94,0,42303,TRUE,16,42303.375
273588,4,5,1704,4,3439,42303,1836,275.4,2111.4,0,42303,TRUE,16,42303.375
273590,7,5,1705,4,2636,42303,1360,204,1564,0,42303,TRUE,16,42303.375
273591,4,7,,4,,42303,0,0,-7470912.9,0,42303,TRUE,16,42303.375
273592,7,7,,4,,42303,0,0,-3301470.61,0,42303,TRUE,16,42303.375
273950,4,5,1706,4,4258,42304,1306524,195978.6,1502502.6,0,42310,TRUE,4,42310.375
273954,7,5,1707,4,6334,42304,578807.6,86821.14,665628.74,0,42310,TRUE,4,42310.375
274184,4,5,1708,4,8801,42305,1307004,196050.6,1503054.6,0,42310,TRUE,4,42310.375
274188,7,5,1709,4,3413,42305,579608.3,86941.25,666549.55,0,42310,TRUE,4,42310.375
274554,4,5,1710,4,2898,42306,1307340,196101,1503441,0,42310,TRUE,4,42310.375
274558,7,5,1711,4,1427,42306,581983,87297.45,669280.45,0,42310,TRUE,4,42310.375
274874,4,5,1712,4,6761,42307,1308906,196335.9,1505241.9,0,42310,TRUE,4,42310.375
274878,7,5,1713,4,7855,42307,581566.2,87234.93,668801.13,0,42310,TRUE,4,42310.375
275478,4,5,1714,4,8389,42310,1312404,196860.6,1509264.6,0,42310,TRUE,4,42310.375
275482,7,5,1715,4,2812,42310,581917.4,87287.61,669205.01,0,42310,TRUE,4,42310.375
275487,4,5,1716,4,4780,42310,3504,525.6,4029.6,0,42310,TRUE,4,42310.375
275489,7,5,1717,4,9921,42310,1360,204,1564,0,42310,TRUE,4,42310.375
275490,4,7,,4,,42310,0,0,-7527534.3,0,42310,TRUE,4,42310.375
275491,7,7,,4,,42310,0,0,-3341028.88,0,42310,TRUE,4,42310.375
275777,4,5,1718,4,5127,42311,1319928,197989.2,1517917.2,0,42317,TRUE,4,42317.375
275781,7,5,1719,4,274,42311,583014.2,87452.13,670466.33,0,42317,TRUE,4,42317.375
276313,4,5,1720,4,4563,42312,1323114,198467.1,1521581.1,0,42317,TRUE,4,42317.375
276317,7,5,1721,4,8594,42312,583866.3,87579.95,671446.25,0,42317,TRUE,4,42317.375
276745,4,5,1722,4,2538,42313,1326168,198925.2,1525093.2,0,42317,TRUE,4,42317.375
276749,7,5,1723,4,21,42313,584116.5,87617.48,671733.98,0,42317,TRUE,4,42317.375
277097,4,5,1724,4,2647,42314,1327620,199143,1526763,0,42317,TRUE,4,42317.375
277101,7,5,1725,4,1329,42314,583557.2,87533.58,671090.78,0,42317,TRUE,4,42317.375
277561,4,5,1726,4,3712,42317,1328040,199206,1527246,0,42317,TRUE,4,42317.375
277565,7,5,1727,4,7983,42317,584935.4,87740.31,672675.71,0,42317,TRUE,4,42317.375
277567,4,5,1728,4,5868,42317,336,50.4,386.4,0,42317,TRUE,4,42317.375
277569,7,5,1729,4,7728,42317,95,14.25,109.25,0,42317,TRUE,4,42317.375
277570,4,7,,4,,42317,0,0,-7618986.9,0,42317,TRUE,4,42317.375
277571,7,7,,4,,42317,0,0,-3357522.3,0,42317,TRUE,4,42317.375
277891,4,5,1730,4,8116,42318,1327116,199067.4,1526183.4,0,42324,TRUE,19,42324.375
277895,7,5,1731,4,1122,42318,586219.7,87932.96,674152.66,0,42324,TRUE,19,42324.375
278305,4,5,1732,4,5898,42319,1332300,199845,1532145,0,42324,TRUE,19,42324.375
278309,7,5,1733,4,1896,42319,586510.3,87976.55,674486.85,0,42324,TRUE,19,42324.375
278764,4,5,1734,4,8388,42320,1338606,200790.9,1539396.9,0,42324,TRUE,19,42324.375
278768,7,5,1735,4,417,42320,590252,88537.8,678789.8,0,42324,TRUE,19,42324.375
278980,4,5,1736,4,5049,42321,1339128,200869.2,1539997.2,0,42324,TRUE,19,42324.375
278984,7,5,1737,4,4157,42321,591546.3,88731.95,680278.25,0,42324,TRUE,19,42324.375
279647,4,5,1738,4,6485,42324,1340484,201072.6,1541556.6,0,42324,TRUE,19,42324.375
279651,7,5,1739,4,4927,42324,594101.5,89115.23,683216.73,0,42324,TRUE,19,42324.375
279655,4,5,1740,4,5108,42324,3312,496.8,3808.8,0,42324,TRUE,19,42324.375
279658,7,5,1741,4,1113,42324,550,82.5,632.5,0,42324,TRUE,19,42324.375
279659,4,7,,4,,42324,0,0,-7683087.9,0,42324,TRUE,19,42324.375
279660,7,7,,4,,42324,0,0,-3391556.79,0,42324,TRUE,19,42324.375
279844,4,5,1742,4,28,42325,1344132,201619.8,1545751.8,0,42331,TRUE,14,42331.375
279848,7,5,1743,4,639,42325,594223.6,89133.54,683357.14,0,42331,TRUE,14,42331.375
280098,4,5,1744,4,8271,42326,1344396,201659.4,1546055.4,0,42331,TRUE,14,42331.375
280102,7,5,1745,4,5976,42326,595674.9,89351.24,685026.14,0,42331,TRUE,14,42331.375
280525,4,5,1746,4,975,42327,1345704,201855.6,1547559.6,0,42331,TRUE,14,42331.375
280529,7,5,1747,4,6726,42327,595638.1,89345.72,684983.82,0,42331,TRUE,14,42331.375
280917,4,5,1748,4,3455,42328,1348830,202324.5,1551154.5,0,42331,TRUE,14,42331.375
280921,7,5,1749,4,3577,42328,598688.8,89803.32,688492.12,0,42331,TRUE,14,42331.375
281581,4,5,1750,4,195,42331,1350594,202589.1,1553183.1,0,42331,TRUE,14,42331.375
281585,7,5,1751,4,9132,42331,599747,89962.05,689709.05,0,42331,TRUE,14,42331.375
281587,4,5,1752,4,5999,42331,420,63,483,0,42331,TRUE,14,42331.375
281588,4,7,,4,,42331,0,0,-7744187.4,0,42331,TRUE,14,42331.375
281589,7,7,,4,,42331,0,0,-3431568.27,0,42331,TRUE,14,42331.375
282054,4,5,1753,4,5300,42332,1353378,203006.7,1556384.7,0,42338,TRUE,16,42338.375
282058,7,5,1754,4,3398,42332,599114.5,89867.18,688981.68,0,42338,TRUE,16,42338.375
282612,4,5,1755,4,1886,42333,1357716,203657.4,1561373.4,0,42338,TRUE,16,42338.375
282616,7,5,1756,4,777,42333,599125.2,89868.78,688993.98,0,42338,TRUE,16,42338.375
282929,4,5,1757,4,8652,42334,1361142,204171.3,1565313.3,0,42338,TRUE,16,42338.375
282933,7,5,1758,4,975,42334,600425.1,90063.77,690488.87,0,42338,TRUE,16,42338.375
283156,4,5,1759,4,3010,42335,1362090,204313.5,1566403.5,0,42338,TRUE,16,42338.375
283160,7,5,1760,4,5696,42335,599942.6,89991.39,689933.99,0,42338,TRUE,16,42338.375
283541,4,5,1761,4,9711,42338,1364022,204603.3,1568625.3,0,42338,TRUE,16,42338.375
283545,7,5,1762,4,4224,42338,600465.3,90069.8,690535.1,0,42338,TRUE,16,42338.375
283547,4,5,1763,4,9003,42338,420,63,483,0,42338,TRUE,16,42338.375
283548,4,7,,4,,42338,0,0,-7818583.2,0,42338,TRUE,16,42338.375
283549,7,7,,4,,42338,0,0,-3448933.62,0,42338,TRUE,16,42338.375
283775,4,5,1764,4,5860,42339,1366566,204984.9,1571550.9,0,42345,TRUE,8,42345.375
283779,7,5,1765,4,9170,42339,599697.6,89954.64,689652.24,0,42345,TRUE,8,42345.375
284209,4,5,1766,4,7320,42340,1370376,205556.4,1575932.4,0,42345,TRUE,8,42345.375
284213,7,5,1767,4,5535,42340,599748.7,89962.31,689711.01,0,42345,TRUE,8,42345.375
284440,4,5,1768,4,1757,42341,1371414,205712.1,1577126.1,0,42345,TRUE,8,42345.375
284444,7,5,1769,4,3848,42341,600324.6,90048.69,690373.29,0,42345,TRUE,8,42345.375
284924,4,5,1770,4,2583,42342,1373844,206076.6,1579920.6,0,42345,TRUE,8,42345.375
284928,7,5,1771,4,2793,42342,602353.6,90353.04,692706.64,0,42345,TRUE,8,42345.375
285477,4,5,1772,4,4325,42345,1373976,206096.4,1580072.4,0,42345,TRUE,8,42345.375
285481,7,5,1773,4,5004,42345,601794.3,90269.15,692063.45,0,42345,TRUE,8,42345.375
285485,4,5,1774,4,4,42345,1908,286.2,2194.2,0,42345,TRUE,8,42345.375
285488,7,5,1775,4,1405,42345,2116.8,317.52,2434.32,0,42345,TRUE,8,42345.375
285489,4,7,,4,,42345,0,0,-7886796.6,0,42345,TRUE,8,42345.375
285490,7,7,,4,,42345,0,0,-3456940.95,0,42345,TRUE,8,42345.375
285834,4,5,1776,4,1056,42346,1377912,206686.8,1584598.8,0,42352,TRUE,8,42352.375
285838,7,5,1777,4,2420,42346,605852.4,90877.86,696730.26,0,42352,TRUE,8,42352.375
286341,4,5,1778,4,7131,42347,1379190,206878.5,1586068.5,0,42352,TRUE,8,42352.375
286345,7,5,1779,4,3224,42347,608486.3,91272.95,699759.25,0,42352,TRUE,8,42352.375
286749,4,5,1780,4,1474,42348,1381506,207225.9,1588731.9,0,42352,TRUE,8,42352.375
286753,7,5,1781,4,8264,42348,608612.6,91291.89,699904.49,0,42352,TRUE,8,42352.375
287123,4,5,1782,4,1674,42349,1383138,207470.7,1590608.7,0,42352,TRUE,8,42352.375
287127,7,5,1783,4,8524,42349,608245.3,91236.8,699482.1,0,42352,TRUE,8,42352.375
287547,4,5,1784,4,718,42352,1382874,207431.1,1590305.1,0,42352,TRUE,8,42352.375
287551,7,5,1785,4,4834,42352,608070,91210.5,699280.5,0,42352,TRUE,8,42352.375
287555,4,5,1786,4,1492,42352,1890,283.5,2173.5,0,42352,TRUE,8,42352.375
287558,7,5,1787,4,4271,42352,2080,312,2392,0,42352,TRUE,8,42352.375
287559,4,7,,4,,42352,0,0,-7942486.5,0,42352,TRUE,8,42352.375
287560,7,7,,4,,42352,0,0,-3497548.6,0,42352,TRUE,8,42352.375
287834,4,5,1788,4,9454,42353,1386162,207924.3,1594086.3,0,42359,TRUE,3,42359.375
287838,7,5,1789,4,2112,42353,611634.1,91745.12,703379.22,0,42359,TRUE,3,42359.375
288190,4,5,1790,4,9803,42354,1387824,208173.6,1595997.6,0,42359,TRUE,3,42359.375
288194,7,5,1791,4,3325,42354,612589.7,91888.46,704478.16,0,42359,TRUE,3,42359.375
288501,4,5,1792,4,5855,42355,1389144,208371.6,1597515.6,0,42359,TRUE,3,42359.375
288505,7,5,1793,4,6233,42355,613070.4,91960.56,705030.96,0,42359,TRUE,3,42359.375
288848,4,5,1794,4,8374,42356,1388148,208222.2,1596370.2,0,42359,TRUE,3,42359.375
288852,7,5,1795,4,233,42356,613216.5,91982.48,705198.98,0,42359,TRUE,3,42359.375
289320,4,5,1796,4,9837,42359,1389096,208364.4,1597460.4,0,42359,TRUE,3,42359.375
289324,7,5,1797,4,6256,42359,614219.7,92132.96,706352.66,0,42359,TRUE,3,42359.375
289328,4,5,1798,4,5737,42359,1440,216,1656,0,42359,TRUE,3,42359.375
289331,7,5,1799,4,226,42359,1352.5,202.88,1555.38,0,42359,TRUE,3,42359.375
289332,4,7,,4,,42359,0,0,-7983086.1,0,42359,TRUE,3,42359.375
289333,7,7,,4,,42359,0,0,-3525995.36,0,42359,TRUE,3,42359.375
289559,4,5,1800,4,5772,42360,1392264,208839.6,1601103.6,0,42366,TRUE,13,42366.375
289563,7,5,1801,4,4374,42360,617284.7,92592.71,709877.41,0,42366,TRUE,13,42366.375
289973,4,5,1802,4,5897,42361,1394808,209221.2,1604029.2,0,42366,TRUE,13,42366.375
289977,7,5,1803,4,6652,42361,617145.8,92571.87,709717.67,0,42366,TRUE,13,42366.375
290382,4,5,1804,4,4260,42362,1396668,209500.2,1606168.2,0,42366,TRUE,13,42366.375
290386,7,5,1805,4,714,42362,619284,92892.6,712176.6,0,42366,TRUE,13,42366.375
290625,4,5,1806,4,2170,42363,1396644,209496.6,1606140.6,0,42366,TRUE,13,42366.375
290629,7,5,1807,4,5453,42363,619437.2,92915.58,712352.78,0,42366,TRUE,13,42366.375
291092,4,5,1808,4,5314,42366,1400640,210096,1610736,0,42366,TRUE,13,42366.375
